20.454934	21.058427
0.000000	1.054093
0.000000	2.108185
0.000000	3.162278
0.000000	4.216370
0.000000	5.270463
0.000000	6.324555
0.000000	7.378648
0.000000	8.432740
0.000000	9.486833
0.000000	10.540926
0.000000	11.595018
0.000000	12.649111
0.000000	13.703203
0.000000	14.757296
0.000000	15.811388
0.000000	16.865481
0.000000	17.919573
0.000000	18.973666
0.000000	20.027759
0.515546	20.757621
1.054093	1.054093
1.054093	2.108185
1.054093	3.162278
1.054093	4.216370
1.054093	5.270463
1.054093	6.324555
1.054093	7.378648
1.054093	8.432740
1.054093	9.486833
1.054093	10.540926
1.054093	11.595018
1.054093	12.649111
1.054093	13.703203
1.054093	14.757296
1.054093	15.811388
1.054093	16.865481
1.054093	17.919573
1.054093	18.973666
1.054093	20.027759
1.617525	0.109611
2.108185	1.054093
2.108185	2.108185
2.108185	3.162278
2.108185	4.216370
2.108185	5.270463
2.108185	6.324555
2.108185	7.378648
2.108185	8.432740
2.108185	9.486833
2.108185	10.540926
2.108185	11.595018
2.108185	12.649111
2.108185	13.703203
2.108185	14.757296
2.108185	15.811388
2.108185	16.865481
2.108185	17.919573
2.108185	18.973666
2.108185	20.027759
2.820198	0.150943
3.162278	1.054093
3.162278	2.108185
3.162278	3.162278
3.162278	4.216370
3.162278	5.270463
3.162278	6.324555
3.162278	7.378648
3.162278	8.432740
3.162278	9.486833
3.162278	10.540926
3.162278	11.595018
3.162278	12.649111
3.162278	13.703203
3.162278	14.757296
3.162278	15.811388
3.162278	16.865481
3.162278	17.919573
3.162278	18.973666
3.162278	20.027759
3.845113	0.121949
4.216370	1.054093
4.216370	2.108185
4.216370	3.162278
4.216370	4.216370
4.216370	5.270463
4.216370	6.324555
4.216370	7.378648
4.216370	8.432740
4.216370	9.486833
4.216370	10.540926
4.216370	11.595018
4.216370	12.649111
4.216370	13.703203
4.216370	14.757296
4.216370	15.811388
4.216370	16.865481
4.216370	17.919573
4.216370	18.973666
4.216370	20.027759
4.735544	20.804125
5.270463	1.054093
5.270463	2.108185
5.270463	3.162278
5.270463	4.216370
5.270463	5.270463
5.270463	6.324555
5.270463	7.378648
5.270463	8.432740
5.270463	9.486833
5.270463	10.540926
5.270463	11.595018
5.270463	12.649111
5.270463	13.703203
5.270463	14.757296
5.270463	15.811388
5.270463	16.865481
5.270463	17.919573
5.270463	18.973666
5.270463	20.027759
5.886802	0.152539
6.324555	1.054093
6.324555	2.108185
6.324555	3.162278
6.324555	4.216370
6.324555	5.270463
6.324555	6.324555
6.324555	7.378648
6.324555	8.432740
6.324555	9.486833
6.324555	10.540926
6.324555	11.595018
6.324555	12.649111
6.324555	13.703203
6.324555	14.757296
6.324555	15.811388
6.324555	16.865481
6.324555	17.919573
6.324555	18.973666
6.324555	20.027759
6.828961	0.072849
7.378648	1.054093
7.378648	2.108185
7.378648	3.162278
7.378648	4.216370
7.378648	5.270463
7.378648	6.324555
7.378648	7.378648
7.378648	8.432740
7.378648	9.486833
7.378648	10.540926
7.378648	11.595018
7.378648	12.649111
7.378648	13.703203
7.378648	14.757296
7.378648	15.811388
7.378648	16.865481
7.378648	17.919573
7.378648	18.973666
7.378648	20.027759
7.764721	20.970745
8.432740	1.054093
8.432740	2.108185
8.432740	3.162278
8.432740	4.216370
8.432740	5.270463
8.432740	6.324555
8.432740	7.378648
8.432740	8.432740
8.432740	9.486833
8.432740	10.540926
8.432740	11.595018
8.432740	12.649111
8.432740	13.703203
8.432740	14.757296
8.432740	15.811388
8.432740	16.865481
8.432740	17.919573
8.432740	18.973666
8.432740	20.027759
8.879931	0.209370
9.486833	1.054093
9.486833	2.108185
9.486833	3.162278
9.486833	4.216370
9.486833	5.270463
9.486833	6.324555
9.486833	7.378648
9.486833	8.432740
9.486833	9.486833
9.486833	10.540926
9.486833	11.595018
9.486833	12.649111
9.486833	13.703203
9.486833	14.757296
9.486833	15.811388
9.486833	16.865481
9.486833	17.919573
9.486833	18.973666
9.486833	20.027759
10.360116	0.168870
10.540926	1.054093
10.540926	2.108185
10.540926	3.162278
10.540926	4.216370
10.540926	5.270463
10.540926	6.324555
10.540926	7.378648
10.540926	8.432740
10.540926	9.486833
10.540926	10.540926
10.540926	11.595018
10.540926	12.649111
10.540926	13.703203
10.540926	14.757296
10.540926	15.811388
10.540926	16.865481
10.540926	17.919573
10.540926	18.973666
10.540926	20.027759
11.134258	20.800577
11.595018	1.054093
11.595018	2.108185
11.595018	3.162278
11.595018	4.216370
11.595018	5.270463
11.595018	6.324555
11.595018	7.378648
11.595018	8.432740
11.595018	9.486833
11.595018	10.540926
11.595018	11.595018
11.595018	12.649111
11.595018	13.703203
11.595018	14.757296
11.595018	15.811388
11.595018	16.865481
11.595018	17.919573
11.595018	18.973666
11.595018	20.027759
12.084363	21.075212
12.649111	1.054093
12.649111	2.108185
12.649111	3.162278
12.649111	4.216370
12.649111	5.270463
12.649111	6.324555
12.649111	7.378648
12.649111	8.432740
12.649111	9.486833
12.649111	10.540926
12.649111	11.595018
12.649111	12.649111
12.649111	13.703203
12.649111	14.757296
12.649111	15.811388
12.649111	16.865481
12.649111	17.919573
12.649111	18.973666
12.649111	20.027759
13.288270	21.063172
13.703203	1.054093
13.703203	2.108185
13.703203	3.162278
13.703203	4.216370
13.703203	5.270463
13.703203	6.324555
13.703203	7.378648
13.703203	8.432740
13.703203	9.486833
13.703203	10.540926
13.703203	11.595018
13.703203	12.649111
13.703203	13.703203
13.703203	14.757296
13.703203	15.811388
13.703203	16.865481
13.703203	17.919573
13.703203	18.973666
13.703203	20.027759
14.274572	0.020257
14.757296	1.054093
14.757296	2.108185
14.757296	3.162278
14.757296	4.216370
14.757296	5.270463
14.757296	6.324555
14.757296	7.378648
14.757296	8.432740
14.757296	9.486833
14.757296	10.540926
14.757296	11.595018
14.757296	12.649111
14.757296	13.703203
14.757296	14.757296
14.757296	15.811388
14.757296	16.865481
14.757296	17.919573
14.757296	18.973666
14.757296	20.027759
15.330973	20.980898
15.811388	1.054093
15.811388	2.108185
15.811388	3.162278
15.811388	4.216370
15.811388	5.270463
15.811388	6.324555
15.811388	7.378648
15.811388	8.432740
15.811388	9.486833
15.811388	10.540926
15.811388	11.595018
15.811388	12.649111
15.811388	13.703203
15.811388	14.757296
15.811388	15.811388
15.811388	16.865481
15.811388	17.919573
15.811388	18.973666
15.811388	20.027759
16.584081	0.025460
16.865481	1.054093
16.865481	2.108185
16.865481	3.162278
16.865481	4.216370
16.865481	5.270463
16.865481	6.324555
16.865481	7.378648
16.865481	8.432740
16.865481	9.486833
16.865481	10.540926
16.865481	11.595018
16.865481	12.649111
16.865481	13.703203
16.865481	14.757296
16.865481	15.811388
16.865481	16.865481
16.865481	17.919573
16.865481	18.973666
16.865481	20.027759
17.529128	0.051447
17.919573	1.054093
17.919573	2.108185
17.919573	3.162278
17.919573	4.216370
17.919573	5.270463
17.919573	6.324555
17.919573	7.378648
17.919573	8.432740
17.919573	9.486833
17.919573	10.540926
17.919573	11.595018
17.919573	12.649111
17.919573	13.703203
17.919573	14.757296
17.919573	15.811388
17.919573	16.865481
17.919573	17.919573
17.919573	18.973666
17.919573	20.027759
18.507866	20.806412
18.973666	1.054093
18.973666	2.108185
18.973666	3.162278
18.973666	4.216370
18.973666	5.270463
18.973666	6.324555
18.973666	7.378648
18.973666	8.432740
18.973666	9.486833
18.973666	10.540926
18.973666	11.595018
18.973666	12.649111
18.973666	13.703203
18.973666	14.757296
18.973666	15.811388
18.973666	16.865481
18.973666	17.919573
18.973666	18.973666
18.973666	20.027759
19.357984	0.065083
20.027759	1.054093
20.027759	2.108185
20.027759	3.162278
20.027759	4.216370
20.027759	5.270463
20.027759	6.324555
20.027759	7.378648
20.027759	8.432740
20.027759	9.486833
20.027759	10.540926
20.027759	11.595018
20.027759	12.649111
20.027759	13.703203
20.027759	14.757296
20.027759	15.811388
20.027759	16.865481
20.027759	17.919573
20.027759	18.973666
20.027759	20.027759
