0.035	0.000000
0.105	0.000000
0.175	0.000000
0.245	0.000000
0.315	0.000000
0.385	0.000000
0.455	0.000000
0.525	0.000000
0.595	0.000000
0.665	0.000000
0.735	0.000000
0.805	0.000000
0.875	0.000000
0.945	0.000000
1.015	0.047894
1.085	0.437119
1.155	0.438905
1.225	0.223280
1.295	0.103609
1.365	0.052012
1.435	0.034096
1.505	0.025807
1.575	0.017574
1.645	0.010924
1.715	0.016985
1.785	0.025856
1.855	15.154996
1.925	0.043989
1.995	0.043457
2.065	0.041709
2.135	0.052597
2.205	0.057504
2.275	0.048668
2.345	0.041380
2.415	0.036604
2.485	0.040546
2.555	10.739532
2.625	0.121780
2.695	0.140913
2.765	0.176795
2.835	0.188554
2.905	0.137303
2.975	0.134411
3.045	0.144014
3.115	0.141406
3.185	0.078631
3.255	0.040640
3.325	0.031440
3.395	0.029511
3.465	0.035720
3.535	0.045465
3.605	0.070205
3.675	7.766812
3.745	0.121052
3.815	0.088388
3.885	0.067320
3.955	0.077065
4.025	0.106021
4.095	13.419944
4.165	0.041585
4.235	0.039558
4.305	0.060210
4.375	0.101560
4.445	0.116344
4.515	0.105756
4.585	0.147212
4.655	0.135652
4.725	0.110851
4.795	0.100777
4.865	0.107648
4.935	0.081731
5.005	0.054687
5.075	0.086931
5.145	5.452735
5.215	0.135365
5.285	0.088714
5.355	0.085705
5.425	0.123488
5.495	5.259046
5.565	0.113889
5.635	0.061922
5.705	0.041003
5.775	9.485729
5.845	0.040420
5.915	0.044248
5.985	0.049398
6.055	0.054169
6.125	0.062650
6.195	0.110531
6.265	0.150187
6.335	0.131000
6.405	0.138271
6.475	0.107310
6.545	0.100420
6.615	8.377947
6.685	0.146985
6.755	0.120811
6.825	0.123637
6.895	0.110868
6.965	0.098230
