0.000	0.000
0.070	0.000
0.140	0.000
0.210	0.000
0.280	0.000
0.350	0.000
0.420	0.000
0.490	0.000
0.560	0.000
0.630	0.000
0.700	0.000
0.770	0.000
0.840	0.000
0.910	0.000
0.980	0.000
1.050	0.110
1.120	0.070
1.190	0.025
1.260	0.000
1.330	0.000
1.400	0.000
1.470	0.000
1.540	0.000
1.610	0.000
1.680	0.000
1.750	0.015
1.820	3.710
1.890	0.005
1.960	0.000
2.030	0.010
2.100	0.010
2.170	0.045
2.240	0.000
2.310	0.005
2.380	0.010
2.450	0.010
2.520	3.610
2.590	0.140
2.660	0.005
2.730	0.020
2.800	0.130
2.870	0.010
2.940	0.025
3.010	0.070
3.080	0.115
3.150	0.035
3.220	0.015
3.290	0.000
3.360	0.015
3.430	0.000
3.500	0.050
3.570	0.005
3.640	3.865
3.710	0.015
3.780	0.030
3.850	0.025
3.920	0.000
3.990	0.035
4.060	7.305
4.130	0.000
4.200	0.005
4.270	0.025
4.340	0.195
4.410	0.020
4.480	0.010
4.550	0.125
4.620	0.090
4.690	0.045
4.760	0.035
4.830	0.040
4.900	0.135
4.970	0.000
5.040	0.135
5.110	3.655
5.180	0.150
5.250	0.000
5.320	0.000
5.390	0.045
5.460	3.815
5.530	0.155
5.600	0.070
5.670	0.010
5.740	7.210
5.810	0.000
5.880	0.020
5.950	0.060
6.020	0.055
6.090	0.040
6.160	0.150
6.230	0.180
6.300	0.040
6.370	0.165
6.440	0.025
6.510	0.005
6.580	7.320
6.650	0.270
6.720	0.080
6.790	0.125
6.860	0.080
6.930	0.045
